Density ,GSA ,VSA ,VF ,PV ,LCD ,PLD ,UG at PS ,UV at PS 
1.66,0,0,0.3,0.26,4.22,2.49,0.43,7.31
1.34,0,0,0.45,0.39,5.2,3.53,0.52,7.31
1.39,0,0,0.11,0.3,3.62,2.64,0.52,7.31
1.57,904,1417.3,0.61,0.36,6.99,6.71,0.44,7.31
1.27,872.5,1107.9,0.5,0.42,5.71,5.21,0.55,7.31
1.06,1248.2,1319.9,0.57,0.52,6.55,5.09,0.65,7.31
0.93,1403.04,1306.23,0.6,0.64,6.86,4.18,0.73,7.31
1.19,874.28,1044.56,0.52,0.43,6.33,5.44,0.59,7.31
1.06,1443,1523.51,0.59,0.56,6.34,4.58,0.66,7.31
1.28,764.4,981.7,0.54,0.44,6.69,4.01,0.54,7.3
1.58,428.3,664.8,0.23,0.29,8.33,6.43,0.45,7.3
1.11,605.75,672.7,0.55,0.5,10.44,10.34,0.64,7.3
1.23,740.8,912.2,0.44,0.41,5.65,5.07,0.57,7.3
1.59,0,0,0.41,0.32,5.14,3.14,0.44,7.3
1.13,0,0,0.58,0.51,4.76,3.65,0.61,7.3
1.36,544.93,738.49,0.49,0.36,8.51,6.27,0.52,7.3
1.02,967.84,989.4,0.55,0.54,7.14,4.92,0.68,7.3
1.02,721.14,734.4,0.58,0.57,6.38,4.84,0.67,7.3
1.07,1062.11,1190.42,0.43,0.4,5.83,4.52,0.64,7.3
1.02,1017.97,1107,0.5,0.49,6.27,4.01,0.67,7.3
0.91,1502.63,1366.76,0.58,0.64,6.24,5.3,0.76,7.29
1.31,845.09,1107.3,0.54,0.41,7.46,4.89,0.54,7.29
1.95,344.96,673.34,0.5,0.26,5.35,4.16,0.37,7.29
1.44,0,0,0.46,0.32,4.33,3.41,0.5,7.29
1.53,691.78,1055.91,0.5,0.33,7.26,6.13,0.46,7.29
1.34,437.31,584.05,0.55,0.41,5.3,4.84,0.52,7.29
1.05,1185.91,1247.37,0.57,0.55,5.54,4.71,0.65,7.29
1.02,1121.55,0,0.37,0.36,5.58,3.08,0.68,7.29
1.29,594.3,769.1,0.44,0.39,4.9,4.04,0.54,7.28
0.99,1030.95,1015.73,0.54,0.55,6.96,5.64,0.7,7.28
1.11,614.97,682.84,0.56,0.5,5.2,3.9,0.62,7.28
1.08,1020.7,1102.68,0.58,0.53,7.94,5.17,0.64,7.28
1.27,951.77,1208.5,0.55,0.44,8.45,6.09,0.55,7.28
1.12,950.41,1060.51,0.57,0.51,7.73,6.24,0.62,7.28
1.03,1043.54,1072.86,0.54,0.52,7.39,6.43,0.67,7.28
1.47,571.71,840.09,0.52,0.35,8.11,7.62,0.48,7.28
0.98,1255.82,1371.01,0.43,0.44,5.77,4.68,0.7,7.28
1.55,0,0,0.38,0.36,4.78,3.65,0.45,7.27
0.96,1639.1,1577.7,0.61,0.62,6.16,4.71,0.71,7.27
0.78,1918.85,1505.67,0.64,0.81,6.58,4.14,0.84,7.27
0.95,1649.86,1563.85,0.63,0.67,7.01,6.54,0.71,7.27
1.36,552.16,750.65,0.49,0.36,8.29,6.45,0.52,7.27
1.13,962.34,1083.2,0.58,0.51,5.74,4.55,0.62,7.27
1.06,1033.9,1100.36,0.59,0.56,5.69,4.58,0.65,7.27
1.32,0,0,0.27,0.36,4.56,3.65,0.53,7.26
1.63,792.9,1293.5,0.48,0.34,5.49,4.24,0.43,7.26
1.85,0,0,0.44,0.28,5.46,3.32,0.38,7.26
1.06,1144.1,1211.8,0.53,0.54,5.93,3.96,0.65,7.26
1.12,544.63,608.67,0.5,0.45,5.61,4.71,0.63,7.26
1.02,1087.66,1113.64,0.58,0.56,5.59,3.85,0.67,7.26
1.09,896.56,978.56,0.58,0.54,6.54,4.81,0.63,7.26
1.08,883.02,949.72,0.52,0.49,8.26,7.98,0.65,7.26
1.16,814.84,942.51,0.59,0.51,6.24,4.17,0.59,7.26
1.27,883.24,1121.57,0.53,0.42,5.74,5.24,0.55,7.26
1.13,1114.89,1259.05,0.6,0.53,6.16,3.96,0.6,7.26
1.27,862.3,1097.8,0.53,0.44,5.57,5.13,0.54,7.25
1.36,453.8,616.8,0.36,0.39,9.08,8.95,0.51,7.25
1.45,571.3,836.2,0.46,0.35,4.83,3.8,0.48,7.25
1.17,0,0,0.54,0.5,4.24,3.56,0.58,7.25
0.99,1071.01,1059.4,0.57,0.58,6.56,4.25,0.69,7.25
1.37,873.07,1192.53,0.53,0.39,6.44,5.74,0.5,7.25
2.12,216.56,458.67,0.43,0.2,4.61,4.22,0.34,7.25
1.11,935.22,1040.63,0.56,0.5,5.7,5.03,0.61,7.25
1.31,647.97,850.48,0.54,0.41,7.93,4.08,0.53,7.25
1.02,1026.74,1103.32,0.41,0.4,7.33,5.37,0.68,7.25
1.08,1096.24,1227.94,0.43,0.4,5.65,5.11,0.63,7.25
1.22,743.7,904.8,0.43,0.44,5.98,5.3,0.57,7.24
1.43,759.8,1088.4,0.49,0.38,6.09,4.42,0.49,7.24
1.07,1181.4,1270,0.52,0.52,6.74,4.79,0.64,7.24
1.23,0,0,0.58,0.47,4.6,3.63,0.56,7.24
0.9,1442.91,1305.11,0.59,0.66,5.63,4.53,0.75,7.24
1.42,689.5,982.29,0.57,0.4,5.17,4.17,0.49,7.24
0.78,1957.26,1517.15,0.65,0.83,6.57,4.15,0.85,7.24
0.95,1620.61,1537.47,0.63,0.67,5.37,3.87,0.7,7.24
1.02,768.94,785.62,0.55,0.54,7.45,4.61,0.67,7.24
1.11,1021.39,1131.53,0.55,0.49,7.35,5.08,0.62,7.24
1.09,992.3,1084.7,0.52,0.51,7.25,4.58,0.63,7.23
1.04,850.06,882.74,0.58,0.56,5.48,3.81,0.66,7.23
1.32,510.46,672.64,0.54,0.41,4.86,4.08,0.53,7.23
1.18,1042.98,1235.89,0.59,0.5,7.24,5.43,0.58,7.23
1.23,0,0,0.45,0.37,4.84,2.77,0.57,7.23
1.43,740,1060.9,0.48,0.37,5.99,4.42,0.48,7.22
1.94,0,0,0.14,0.21,2.88,2.45,0.36,7.22
1.86,0,0,0.31,0.27,4.91,3.26,0.38,7.22
1.33,992.4,1318.8,0.54,0.44,4.9,3.93,0.52,7.22
1.29,162.37,208.79,0.5,0.39,4.91,3.85,0.55,7.22
1.16,1250.98,1455.82,0.6,0.52,5.05,4.31,0.59,7.22
1.24,715.72,885.55,0.56,0.45,5.22,3.77,0.55,7.22
1.42,650.2,923.1,0.44,0.35,5.7,4.29,0.49,7.21
1.39,0,0,0.35,0.37,5.67,3.43,0.5,7.21
1.01,0,0,0.6,0.58,5.45,3.54,0.67,7.21
0.91,1179.03,1073.42,0.54,0.6,6.05,4.4,0.75,7.21
1.34,543.36,730.53,0.49,0.36,8.54,6.24,0.52,7.21
0.78,1908.11,1489.58,0.63,0.81,6.68,4.09,0.84,7.21
1.35,648.1,877.67,0.57,0.42,7.13,5.13,0.52,7.21
1.01,1231.37,1242.76,0.59,0.58,6.19,5.54,0.66,7.21
0.92,1420.3,1305.91,0.58,0.63,6.99,6.11,0.74,7.21
0.93,1231.52,1145.32,0.56,0.6,6.17,4.79,0.73,7.21
1.66,779.1,1294.8,0.48,0.33,5.47,4.23,0.42,7.2
0.94,1400.87,1309.86,0.59,0.63,5.88,4.56,0.73,7.2
0.88,1086.9,956.56,0.59,0.67,6,3.72,0.76,7.2
1.08,987.98,1067.38,0.57,0.53,7.98,6.46,0.63,7.2
1,1779.5,1778.6,0.62,0.62,4.6,4.17,0.67,7.19
1.53,627.91,962,0.56,0.37,7.71,4.19,0.46,7.19
1.45,0,0,0.27,0.32,3.58,3.05,0.48,7.19
1.05,670.67,701.64,0.58,0.55,6.36,4.75,0.65,7.19
1.11,1141.48,1262.01,0.62,0.56,7.32,5.4,0.61,7.19
1.36,630.07,857.67,0.52,0.39,6.15,4.01,0.51,7.19
1.07,1076.28,1192.56,0.43,0.4,5.86,4.54,0.63,7.19
2.31,432.8,999.6,0.37,0.22,6.48,4.3,0.3,7.18
1.71,744.5,1275.3,0.48,0.32,5.41,4.19,0.4,7.18
0.99,1583.7,1575.7,0.65,0.63,7.82,7.3,0.68,7.18
1.2,0,0,0.5,0.42,4.16,2.61,0.57,7.18
1.05,1274.12,1340.11,0.55,0.53,6.97,5.06,0.65,7.18
1.07,0,0,0.57,0.53,5.59,3.63,0.63,7.18
1.32,615.83,814.08,0.54,0.41,5.45,4.66,0.52,7.18
1.59,0,0,0.41,0.32,5.12,3.15,0.44,7.17
1.26,793.14,998.25,0.58,0.46,6.38,3.92,0.54,7.17
0.9,1356.13,1220,0.59,0.66,5.98,4.46,0.75,7.17
1.48,896.9,1328.48,0.51,0.34,5.89,4.4,0.46,7.17
1.15,755.47,868.1,0.58,0.5,5.16,3.73,0.59,7.17
1.23,678.99,832.74,0.49,0.4,5.65,4.62,0.57,7.17
1.78,0,0,0.23,0.26,5.89,2.5,0.39,7.16
1.68,776.1,1303,0.48,0.32,5.45,4.21,0.41,7.16
1.22,342.83,416.65,0.48,0.4,4.4,4.12,0.57,7.16
1.06,1080.56,1149.5,0.55,0.52,8.26,5.98,0.63,7.16
1.15,892.18,1027.42,0.53,0.46,5.57,4.56,0.59,7.16
1.28,1056.32,1303.8,0.44,0.35,7.22,5.99,0.53,7.16
1.1,848.3,935.3,0.43,0.49,6.04,3.98,0.62,7.15
1.05,1101.5,1155.4,0.48,0.53,6.81,4.75,0.65,7.15
1.57,477.7,748.8,0.4,0.34,5.17,3.86,0.44,7.15
1.46,0,0,0.45,0.37,5.26,3.54,0.47,7.15
1.66,0,0,0.42,0.34,4.76,3.34,0.42,7.15
1.36,926.2,1260.4,0.53,0.43,4.89,3.9,0.5,7.15
1.09,1338.63,1460.56,0.56,0.51,7.69,5.09,0.62,7.15
1.62,0,0,0.44,0.27,3.05,1.94,0.44,7.15
1.04,1020.7,1060.74,0.55,0.53,5.79,4.34,0.65,7.15
1.42,780.5,1104.7,0.49,0.39,6.14,4.45,0.48,7.14
0.97,1777.16,1718.93,0.59,0.61,5.5,4.52,0.69,7.14
0.98,1521.28,1486.04,0.59,0.61,6.45,4.39,0.68,7.14
1.75,494.99,867.55,0.53,0.3,5.41,4.91,0.39,7.14
0.96,1429.17,1375.89,0.56,0.58,7.01,4.28,0.7,7.14
0.87,1181.76,1024.23,0.61,0.7,5.1,4.04,0.77,7.14
0.97,1422.52,1386.48,0.6,0.61,6.9,6.75,0.68,7.14
1.04,980.73,1020.65,0.56,0.54,7.78,7.15,0.65,7.14
1.02,1020.39,996.87,0.37,0.36,7.14,4.92,0.66,7.14
1.56,0,0,0.43,0.34,5.08,3.7,0.44,7.13
1.55,866.3,1343.4,0.49,0.36,5.61,4.34,0.44,7.13
1.16,0,0,0.38,0.46,7.55,3.69,0.59,7.13
1.82,0,0,0.24,0.26,4.81,3.22,0.38,7.13
1.16,0,0,0.55,0.51,4.22,3.55,0.58,7.13
0.87,1301.5,1127.16,0.57,0.65,6.26,5.13,0.78,7.13
0.99,1159.59,1148.74,0.57,0.57,5.78,4.46,0.68,7.13
1.78,379.16,674.33,0.44,0.25,5.51,4.36,0.39,7.13
0.95,1416.24,1345.54,0.57,0.6,7.74,4.22,0.7,7.13
1.02,973.26,996.91,0.56,0.55,5.34,4,0.66,7.13
1.37,885.42,1208.79,0.53,0.39,6.41,5.56,0.5,7.13
0.85,563.49,478.57,0.6,0.7,5.25,4.16,0.78,7.13
1.32,270.09,357.35,0.54,0.41,5.72,3.91,0.52,7.13
1.07,1450.7,1487.1,0.47,0.44,6.81,5.63,0.63,7.13
1.13,969.97,1094.04,0.57,0.5,6.13,5.28,0.6,7.12
1.12,1161.08,1299.81,0.61,0.55,7.34,5.58,0.6,7.12
1.05,1068.4,1118.27,0.56,0.54,6.4,4.69,0.64,7.12
1.69,824.86,1393.6,0.56,0.33,6.8,6.43,0.4,7.12
0.97,1339.94,1301.31,0.6,0.61,6.88,5.33,0.69,7.12
0.9,1275.92,1148.48,0.58,0.64,7.17,6.2,0.74,7.12
2.01,0,0,0.27,0.23,4.12,2.8,0.34,7.11
1.16,0,0,0.41,0.46,6.35,3.01,0.58,7.11
1.41,872.69,1230.03,0.59,0.42,5.9,3.97,0.48,7.11
1.56,315.92,491.47,0.46,0.29,7.31,7,0.45,7.11
1.1,878.52,966.8,0.55,0.5,4.88,3.99,0.61,7.11
0.95,1091.65,1179.65,0.42,0.44,5.64,4.29,0.7,7.11
1.59,0,0,0.4,0.36,4.26,3.62,0.43,7.1
1.53,623.9,953.7,0.48,0.35,10.3,9.6,0.45,7.1
1.04,1212,1264.3,0.54,0.56,5.92,4.12,0.64,7.1
1.2,1131.1,1354,0.55,0.5,6.41,5.07,0.56,7.1
1.55,457.41,710.09,0.46,0.29,6.64,4.77,0.45,7.1
1.04,1000.17,1038.08,0.48,0.47,7.09,6.95,0.65,7.1
1.91,354.65,677.5,0.49,0.26,8.52,4.83,0.37,7.1
1.21,885.62,1074.65,0.58,0.48,6.71,5.7,0.56,7.1
2.04,0,0,0.32,0.22,5.24,3.45,0.34,7.09
1.48,458.6,676.6,0.4,0.36,5.16,4.11,0.46,7.09
0.87,1309.39,1141.22,0.6,0.69,7.14,5.25,0.76,7.09
1.71,294.75,503.15,0.43,0.25,5.94,5.85,0.41,7.09
0.9,552.72,497.04,0.59,0.65,4.74,3.84,0.75,7.09
1.43,982.6,1402.9,0.55,0.43,7.74,4.22,0.47,7.08
2.93,179.6,526.9,0.2,0.15,5.28,4.42,0.24,7.08
1.47,875.5,1282.8,0.52,0.38,7.38,6.89,0.46,7.08
1.46,632.7,917.3,0.45,0.34,4.9,3.83,0.46,7.08
1.59,0,0,0.4,0.32,4.83,2.7,0.43,7.08
0.99,1321.3,1303.96,0.61,0.62,5.31,4.02,0.67,7.08
1.78,276.73,491.62,0.47,0.26,7.3,6.96,0.39,7.08
0.81,1680.47,1360.81,0.62,0.76,6.53,3.95,0.8,7.08
1.44,0,0,0.46,0.32,4,1.81,0.48,7.08
1.09,1240.7,1353.44,0.59,0.54,5.19,4.25,0.61,7.08
1.05,774.6,814.22,0.59,0.56,7.59,5.98,0.64,7.08
1.01,721.06,729.91,0.56,0.55,5.51,4.47,0.67,7.08
1.48,0,0,0.46,0.31,4.46,3.39,0.47,7.08
1.25,0,0,0.48,0.38,2.8,2.19,0.56,7.08
1.14,992.38,1134.93,0.55,0.48,7.34,4.66,0.59,7.08
0.98,1508.1,1473.1,0.6,0.61,6.44,4.38,0.67,7.07
1.86,0,0,0.22,0.27,3.7,2.63,0.37,7.07
0.93,1427.8,1329.3,0.57,0.65,6.86,4.19,0.71,7.07
1.43,676.7,964.9,0.42,0.34,5.58,4.98,0.48,7.07
1.46,751.6,1098.4,0.39,0.37,6.52,4.92,0.47,7.07
1.36,635.8,864.1,0.45,0.37,5.85,4.46,0.5,7.07
1.09,972.26,1060.07,0.55,0.51,6.23,4.74,0.62,7.07
1.33,586.8,778.16,0.6,0.45,6.86,5.19,0.51,7.07
1.02,882.51,901.87,0.57,0.55,4.98,3.84,0.66,7.07
1.19,872.33,1036.88,0.52,0.43,6.21,5.43,0.57,7.07
1.25,589.26,736.7,0.49,0.39,5.11,4.49,0.55,7.07
1.39,582.23,807.44,0.51,0.37,5.98,3.94,0.49,7.07
1.2,893.3,1068.69,0.57,0.48,5.19,4.47,0.56,7.07
1.1,1235.09,1360.81,0.56,0.51,6.9,5.28,0.61,7.07
0.98,1419.51,1392.68,0.59,0.61,7,6.87,0.67,7.07
0.87,1350.26,1178.23,0.59,0.68,5.98,4.34,0.75,7.07
1.67,678,1132,0.49,0.27,5.06,4.15,0.41,7.06
1.1,986.7,1124.6,0.49,0.51,5.75,4.01,0.61,7.06
2.23,442.57,987.17,0.5,0.22,5.86,5.75,0.31,7.06
0.84,1790.27,1511.13,0.64,0.76,7.52,7.08,0.76,7.06
1.24,0,0,0.58,0.46,4.68,3.57,0.54,7.06
1,1653.56,1658.31,0.62,0.62,5.2,4.26,0.66,7.06
1.64,747.83,1223.31,0.56,0.34,5.11,4.09,0.42,7.06
2.02,0,0,0.27,0.22,4.1,2.79,0.34,7.05
1.78,346.8,616.9,0.31,0.25,5.51,4.36,0.39,7.05
1.58,0,0,0.35,0.33,4.05,3.08,0.43,7.05
0.86,1739.71,1501.72,0.63,0.73,6.24,4.29,0.75,7.05
1.08,1126.71,1218.85,0.57,0.52,6.19,4.79,0.62,7.05
1.18,0,0,0.53,0.45,6.07,3.61,0.58,7.05
1.16,892.73,1031.94,0.56,0.49,5.91,5,0.58,7.05
0.92,1169.28,1074.13,0.56,0.61,6.32,4.59,0.73,7.04
0.9,1653.45,1495.2,0.6,0.67,6.83,5.23,0.73,7.04
1.96,0,0,0.27,0.23,4.13,2.82,0.35,7.03
1.01,1506.5,1522,0.64,0.62,7.25,6.74,0.65,7.03
1.37,707.48,971.4,0.57,0.42,5.2,4.17,0.49,7.03
1.3,282.58,367.26,0.54,0.41,5.72,3.93,0.52,7.03
1.02,675.52,692.04,0.56,0.54,5.46,4.44,0.65,7.03
1.2,1128.59,1352.7,0.6,0.5,6.37,4.6,0.55,7.03
1.11,944.75,1045.64,0.57,0.51,7.9,6.4,0.6,7.03
1,1227.4,1223.1,0.51,0.58,6.25,4.06,0.66,7.02
1.01,1220.6,1231.9,0.62,0.58,6.19,5.54,0.65,7.02
1.22,725.85,883.08,0.54,0.44,5.97,5.31,0.55,7.02
1.1,1835.04,2021.2,0.61,0.55,5.52,4.17,0.6,7.02
1.31,723.09,946.88,0.56,0.42,5.03,4.32,0.51,7.02
1.33,267.58,357.2,0.54,0.4,5.66,3.89,0.51,7.02
1.57,451.45,710.46,0.55,0.35,7.36,5.08,0.43,7.02
1.07,1358.6,1449.9,0.56,0.55,6.81,5.64,0.62,7.01
1.13,1195.3,1348.7,0.43,0.52,5.38,4.41,0.6,7.01
0.98,1292.66,1267.3,0.58,0.59,6.44,5.39,0.68,7.01
1.21,260.23,313.91,0.53,0.44,5.04,3.85,0.56,7.01
1.4,299.72,418.63,0.47,0.33,5.52,5.07,0.49,7.01
1.05,847.8,889.87,0.62,0.59,5.26,3.8,0.63,7.01
1.74,286.11,498.24,0.52,0.3,5.33,4.43,0.39,7.01
1.36,0,0,0.27,0.37,3.96,2.48,0.5,7
1.17,1044.13,1223.41,0.53,0.46,5.28,5.11,0.57,7
1.02,1110.5,1129.2,0.47,0.55,7.35,5.37,0.65,6.99
0.99,887.57,880.95,0.6,0.61,5.73,3.83,0.66,6.99
1.3,707.98,923.11,0.5,0.39,6.07,4.14,0.52,6.99
0.87,373.96,326.04,0.58,0.67,5.92,3.93,0.75,6.99
0.86,1128.79,968.96,0.62,0.72,7.46,4.73,0.76,6.99
1.31,915.9,1195.5,0.54,0.42,7.85,5.44,0.51,6.99
1.3,709.26,920.2,0.51,0.39,6.28,5.73,0.52,6.99
1.09,702.56,764.78,0.51,0.47,7.82,6.43,0.61,6.99
1.2,0,0,0.56,0.51,4.39,3.65,0.55,6.98
1.23,624.5,765.1,0.42,0.46,5.16,3.94,0.54,6.98
1.15,538.31,620.92,0.51,0.44,5.49,3.8,0.58,6.98
1.26,586.49,740.91,0.53,0.42,6.88,4.37,0.53,6.98
1.36,265.27,360.35,0.54,0.4,5.75,3.88,0.49,6.98
1.48,0,0,0.46,0.31,4.46,3.39,0.46,6.98
0.96,1404.07,1347.9,0.6,0.62,6.15,4.39,0.68,6.98
1.02,1195.6,1217.5,0.62,0.57,6.15,5.48,0.64,6.97
0.88,0,0,0.51,0.58,5.85,3.08,0.75,6.97
2.11,0,0,0.12,0.19,3.68,2.52,0.33,6.97
1.02,1417.7,1442.8,0.57,0.58,5.8,4.22,0.64,6.97
1.08,1251.83,1357.38,0.55,0.5,6.75,5.16,0.61,6.97
1.32,513.26,676.11,0.55,0.41,4.86,4.08,0.51,6.97
1.13,669.8,759.94,0.5,0.44,6.7,5.88,0.59,6.97
1.54,538.7,830.2,0.36,0.31,7.98,6.33,0.44,6.96
1.1,750.82,827.7,0.57,0.52,5.41,3.95,0.6,6.96
0.98,1025.61,1003.54,0.57,0.58,5.64,4.04,0.67,6.96
0.78,2139.53,1666,0.62,0.8,5.83,4.07,0.82,6.96
1.05,835.09,872.67,0.56,0.54,7.41,6.37,0.63,6.96
0.94,1748.63,1636.75,0.6,0.64,5.88,4.82,0.7,6.96
1.1,1018.4,1124.2,0.43,0.5,6.91,5.14,0.6,6.95
1.78,276,490.4,0.24,0.26,7.3,6.96,0.38,6.95
1.23,1140.5,1366.9,0.51,0.47,6.39,4.59,0.54,6.95
1.25,880.6,1102,0.51,0.46,5.45,3.78,0.53,6.95
1.4,641.96,898.07,0.59,0.42,5.35,4.61,0.47,6.95
1.16,781.71,906.42,0.51,0.44,5.99,4.86,0.57,6.95
1.05,890.91,939.67,0.55,0.53,6.21,5.32,0.62,6.95
1.64,183.8,301.1,0.31,0.29,5.51,3.77,0.41,6.94
2.03,0,0,0.19,0.22,4.33,2.46,0.34,6.94
1.17,752.5,881.1,0.44,0.47,5.41,3.75,0.57,6.94
0.85,1815.36,1545.98,0.64,0.75,7.7,7.21,0.75,6.94
1.11,841.94,930.66,0.55,0.5,6.18,3.95,0.59,6.94
1.06,0,0,0.56,0.53,4.65,2.57,0.62,6.94
1.2,701.73,841.02,0.56,0.47,5.2,3.99,0.55,6.94
1.02,0,0,0.54,0.53,5.14,2.91,0.65,6.94
0.79,1940.08,1527.83,0.63,0.81,6.66,4.14,0.8,6.94
1.01,1300.59,1319.81,0.58,0.58,7.15,5.41,0.64,6.94
1.2,1118.76,1340.88,0.59,0.49,6.39,4.58,0.55,6.94
0.87,1626.55,1420.95,0.61,0.7,5.42,4.05,0.74,6.94
0.93,1112.57,1039.09,0.58,0.62,7.21,4.43,0.7,6.94
1.03,1155.53,1184.53,0.59,0.58,5.5,4.2,0.64,6.94
0.93,1081.28,1003.05,0.58,0.63,4.94,4.13,0.7,6.94
1.64,184.8,302.7,0.31,0.29,5.55,3.77,0.41,6.93
1.8,0,0,0.31,0.29,3.46,2.77,0.37,6.93
1.64,0,0,0.24,0.29,5.98,2.59,0.41,6.93
0.91,1230.18,1116.55,0.59,0.65,6.42,5.07,0.71,6.93
1.33,276.07,366.88,0.54,0.41,5.75,3.91,0.5,6.93
1.04,693.91,722.64,0.53,0.51,5.2,4.02,0.63,6.93
1,711.3,714.29,0.55,0.54,6.21,4.76,0.67,6.93
1.54,858.59,1324.46,0.56,0.36,7.07,6.67,0.43,6.93
0.91,1686.61,1532.06,0.63,0.7,6.1,4.23,0.7,6.93
1.3,711.3,922.8,0.35,0.39,6.28,5.73,0.51,6.92
1.05,1045.06,1094.9,0.59,0.56,5.87,4.39,0.62,6.92
1.12,1096.29,1229.52,0.58,0.52,6.5,5.2,0.58,6.92
1.37,805.14,1102.43,0.52,0.38,6.2,5.16,0.48,6.92
1.67,827.51,1383.31,0.57,0.34,6.85,6.49,0.4,6.92
1.43,295.9,424.24,0.51,0.36,4.95,3.93,0.47,6.92
1.16,670.6,778.5,0.51,0.43,7.81,6.43,0.57,6.91
1.02,1097.37,1115.83,0.56,0.55,7.33,5.37,0.64,6.91
1.19,757.79,902.44,0.64,0.53,7.4,4.89,0.56,6.91
1.26,679.98,857.59,0.53,0.42,7.56,6.05,0.53,6.91
1.81,489.1,884.43,0.51,0.28,10.12,7.87,0.37,6.91
1.07,1134.8,1219.7,0.5,0.53,6.29,3.84,0.61,6.9
1.82,409.7,743.6,0.29,0.26,7.66,5.14,0.37,6.9
1.02,1453.5,1476.1,0.63,0.62,7.14,6.67,0.63,6.9
1.45,0,0,0.32,0.35,4.3,3.66,0.46,6.9
1.74,542.9,931.9,0.56,0.3,5.41,3.96,0.38,6.9
1.11,915.74,1012.25,0.53,0.48,6.55,4.8,0.6,6.9
2.14,0,0,0.28,0.21,4.06,3.19,0.32,6.9
1,1211.64,1216.41,0.59,0.59,5.38,4.11,0.65,6.9
1.06,0,0,0.59,0.56,4.42,3.45,0.62,6.9
1.14,745.87,851.96,0.5,0.44,8.49,8.13,0.58,6.9
1.51,487.1,734.7,0.32,0.35,5.21,4.03,0.44,6.89
1.86,267.4,497.9,0.25,0.25,7.4,7.1,0.36,6.89
1.18,892.9,1052.7,0.46,0.49,7.73,5.78,0.56,6.89
1.91,0,0,0.25,0.24,4.09,2.56,0.35,6.89
1.25,662.3,827.6,0.38,0.43,7.55,6.6,0.53,6.89
1.04,1197.9,1248.5,0.54,0.56,5.92,4.13,0.62,6.89
1.63,819.19,1333.32,0.56,0.34,6.98,6.6,0.4,6.89
0.95,1072.25,1013.74,0.56,0.6,7.5,3.82,0.69,6.89
0.95,1554.7,1484.33,0.63,0.66,7.1,6.69,0.67,6.89
1.02,1122.41,1149.79,0.58,0.56,6.74,6.08,0.64,6.89
1.75,0,0,0.24,0.26,5.91,2.52,0.38,6.88
1.43,0,0,0.38,0.33,8.14,2.85,0.47,6.88
1.2,1119.3,1341.6,0.53,0.49,6.37,4.6,0.54,6.88
0.86,1090.04,938.88,0.58,0.67,5.58,3.77,0.75,6.88
1.48,477.27,705.93,0.55,0.37,4.92,4.28,0.45,6.88
1.09,893.02,976.73,0.55,0.5,6.37,4.39,0.6,6.88
1.34,362.3,487.25,0.53,0.39,5.47,4.65,0.49,6.88
0.86,1210.93,1044.43,0.62,0.71,7.16,4.95,0.74,6.88
0.84,1261.9,1063.74,0.59,0.7,7.25,3.83,0.77,6.88
1.33,1789.22,436.71,0.49,0.37,5.34,3.88,0.49,6.88
1.34,203.7,273,0.36,0.42,4.43,3.99,0.49,6.87
1.09,1340.5,1462.6,0.54,0.51,7.69,5.09,0.59,6.87
1.27,757.1,960.6,0.39,0.42,6.23,5.26,0.52,6.87
1.33,879.2,1165.6,0.41,0.4,5.33,3.97,0.5,6.87
0.85,619.06,524.53,0.63,0.75,5.25,3.76,0.76,6.87
1.17,921.89,1076.98,0.53,0.45,5.56,4.85,0.56,6.87
1.27,867.27,1101.39,0.59,0.46,5.7,3.93,0.52,6.87
1.51,0,0,0.43,0.29,4,1.96,0.44,6.87
0.84,1281.81,1078.03,0.62,0.73,5.31,3.76,0.75,6.87
0.96,1480.47,1447.28,0.52,0.54,6.64,4.42,0.66,6.87
1.73,0,0,0.23,0.27,5.93,2.53,0.39,6.86
1.09,0,0,0.54,0.54,4.41,3.49,0.59,6.86
1.56,319.4,496.9,0.24,0.3,7.31,7,0.43,6.86
1.63,0,0,0.25,0.2,2.75,2.44,0.4,6.86
1.38,439,606.1,0.33,0.36,5.28,4.66,0.48,6.86
1.5,434.06,651.37,0.54,0.36,4.9,4,0.44,6.86
1.08,760.26,822.15,0.58,0.53,5.04,4.03,0.6,6.86
1.17,892.09,1047.1,0.53,0.45,5.66,4.63,0.56,6.86
0.99,1355,1346.5,0.56,0.6,6.04,4.15,0.65,6.85
1.75,0,0,0.23,0.26,5.91,2.51,0.38,6.85
1.22,0,0,0.27,0.42,4.42,2.61,0.54,6.85
1.15,965.4,1113.9,0.47,0.46,6.3,4.57,0.57,6.85
1.1,983.4,1096.1,0.43,0.5,6.87,5.13,0.59,6.85
1.75,0,0,0.41,0.23,2.98,2.04,0.39,6.85
1.32,830.8,1099,0.45,0.41,7.14,5.09,0.5,6.84
1.05,665.5,697.2,0.37,0.51,5.9,3.8,0.62,6.84
1.54,379.2,582.2,0.36,0.32,6.11,4.17,0.43,6.84
1.89,0,0,0.32,0.25,4.93,3.71,0.35,6.84
1.65,896.4,1425,0.6,0.34,6.93,6.57,0.4,6.84
1.15,879.4,1012.5,0.49,0.48,5.92,4.89,0.56,6.84
1.11,899.91,996.15,0.53,0.48,6.61,4.78,0.59,6.84
0.94,1096.3,1025.57,0.57,0.61,5.82,4.69,0.69,6.84
1.26,911.63,1152.88,0.53,0.42,5.57,4.2,0.51,6.84
